"TOA5","CR300Series","CR300","28930","CR300.Std.10.04","CPU:PasoAlejoLewis_v01.CR300","10470","a_HumSuel_pAlejoLew"
"TIMESTAMP","RECORD","hs_t1_20_L","hs_t1_40_L","hs_t1_60_L","hs_t2_20_L","hs_t2_40_L","hs_t2_60_L","hs_t3_20_L","hs_t3_40_L","hs_t3_60_L","hs_t4_20_L","hs_t4_40_L","hs_t4_60_L"
"TS","RN","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-11-06 10:00:00",1817,0.238,0.265,0.309,0.313,0.399,0.417,0.323,0.352,0.389,0.357,0.356,0.405
"2022-11-06 10:15:00",1818,0.238,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.389,0.357,0.356,0.405
"2022-11-06 10:30:00",1819,0.238,0.265,0.309,0.313,0.398,0.417,0.323,0.352,0.389,0.357,0.356,0.405
"2022-11-06 10:45:00",1820,0.238,0.265,0.309,0.313,0.399,0.417,0.323,0.352,0.389,0.357,0.356,0.405
"2022-11-06 11:00:00",1821,0.238,0.265,0.309,0.313,0.399,0.417,0.323,0.352,0.389,0.357,0.356,0.406
"2022-11-06 11:15:00",1822,0.238,0.265,0.309,0.313,0.398,0.417,0.323,0.352,0.389,0.357,0.356,0.405
"2022-11-06 11:30:00",1823,0.238,0.265,0.309,0.313,0.398,0.417,0.323,0.352,0.389,0.357,0.356,0.406
"2022-11-06 11:45:00",1824,0.238,0.265,0.309,0.313,0.399,0.417,0.323,0.352,0.389,0.357,0.356,0.406
"2022-11-06 12:00:00",1825,0.238,0.265,0.309,0.313,0.399,0.417,0.323,0.352,0.389,0.357,0.356,0.406
"2022-11-06 12:15:00",1826,0.238,0.265,0.309,0.313,0.399,0.417,0.323,0.352,0.389,0.357,0.356,0.405
"2022-11-06 12:30:00",1827,0.238,0.265,0.309,0.313,0.399,0.417,0.323,0.352,0.389,0.357,0.357,0.405
"2022-11-06 12:45:00",1828,0.238,0.265,0.309,0.313,0.399,0.417,0.323,0.352,0.389,0.357,0.356,0.405
"2022-11-06 13:00:00",1829,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.352,0.389,0.357,0.356,0.405
"2022-11-06 13:15:00",1830,0.238,0.265,0.309,0.313,0.399,0.417,0.323,0.352,0.389,0.357,0.356,0.406
"2022-11-06 13:30:00",1831,0.238,0.265,0.309,0.313,0.398,0.417,0.323,0.352,0.389,0.357,0.356,0.406
"2022-11-06 13:45:00",1832,0.238,0.265,0.309,0.313,0.399,0.418,0.323,0.352,0.389,0.357,0.356,0.405
"2022-11-06 14:00:00",1833,0.237,0.265,0.309,0.313,0.399,0.418,0.323,0.352,0.389,0.357,0.356,0.406
"2022-11-06 14:15:00",1834,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.352,0.389,0.357,0.356,0.406
"2022-11-06 14:30:00",1835,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.352,0.389,0.357,0.356,0.406
"2022-11-06 14:45:00",1836,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.352,0.389,0.357,0.356,0.405
"2022-11-06 15:00:00",1837,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.352,0.389,0.357,0.356,0.406
"2022-11-06 15:15:00",1838,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.352,0.389,0.357,0.356,0.405
"2022-11-06 15:30:00",1839,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.352,0.389,0.357,0.356,0.406
"2022-11-06 15:45:00",1840,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.352,0.389,0.357,0.356,0.406
"2022-11-06 16:00:00",1841,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.389,0.357,0.356,0.406
"2022-11-06 16:15:00",1842,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.352,0.389,0.356,0.356,0.405
"2022-11-06 16:30:00",1843,0.237,0.265,0.309,0.312,0.399,0.417,0.323,0.352,0.389,0.356,0.356,0.405
"2022-11-06 16:45:00",1844,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.351,0.389,0.356,0.356,0.405
"2022-11-06 17:00:00",1845,0.237,0.265,0.309,0.312,0.398,0.417,0.323,0.352,0.389,0.357,0.356,0.405
"2022-11-06 17:15:00",1846,0.237,0.265,0.309,0.313,0.399,0.417,0.322,0.352,0.389,0.357,0.356,0.405
"2022-11-06 17:30:00",1847,0.237,0.265,0.309,0.313,0.399,0.417,0.322,0.351,0.389,0.357,0.355,0.405
"2022-11-06 17:45:00",1848,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.389,0.357,0.356,0.405
"2022-11-06 18:00:00",1849,0.237,0.265,0.309,0.313,0.399,0.417,0.322,0.351,0.389,0.356,0.356,0.405
"2022-11-06 18:15:00",1850,0.237,0.265,0.309,0.312,0.399,0.417,0.322,0.351,0.389,0.357,0.356,0.405
"2022-11-06 18:30:00",1851,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.351,0.389,0.356,0.356,0.405
"2022-11-06 18:45:00",1852,0.237,0.265,0.309,0.312,0.398,0.417,0.322,0.351,0.389,0.357,0.356,0.406
"2022-11-06 19:00:00",1853,0.237,0.265,0.309,0.313,0.399,0.417,0.322,0.351,0.389,0.356,0.356,0.406
"2022-11-06 19:15:00",1854,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.351,0.389,0.356,0.356,0.405
"2022-11-06 19:30:00",1855,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.351,0.389,0.356,0.356,0.405
"2022-11-06 19:45:00",1856,0.237,0.265,0.309,0.312,0.399,0.417,0.323,0.351,0.389,0.356,0.356,0.405
"2022-11-06 20:00:00",1857,0.237,0.265,0.309,0.312,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-06 20:15:00",1858,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.389,0.356,0.356,0.406
"2022-11-06 20:30:00",1859,0.237,0.265,0.309,0.312,0.398,0.417,0.323,0.351,0.389,0.356,0.356,0.405
"2022-11-06 20:45:00",1860,0.237,0.265,0.309,0.312,0.398,0.417,0.322,0.351,0.388,0.356,0.355,0.406
"2022-11-06 21:00:00",1861,0.237,0.265,0.309,0.312,0.398,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-06 21:15:00",1862,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-06 21:30:00",1863,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.351,0.388,0.356,0.356,0.406
"2022-11-06 21:45:00",1864,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.351,0.388,0.357,0.356,0.406
"2022-11-06 22:00:00",1865,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.357,0.356,0.406
"2022-11-06 22:15:00",1866,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-06 22:30:00",1867,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.406
"2022-11-06 22:45:00",1868,0.237,0.265,0.308,0.312,0.398,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-06 23:00:00",1869,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.351,0.388,0.357,0.356,0.406
"2022-11-06 23:15:00",1870,0.237,0.265,0.309,0.312,0.399,0.418,0.323,0.351,0.388,0.356,0.356,0.406
"2022-11-06 23:30:00",1871,0.237,0.265,0.309,0.312,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-06 23:45:00",1872,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 00:00:00",1873,0.237,0.265,0.308,0.312,0.398,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 00:15:00",1874,0.237,0.265,0.308,0.312,0.398,0.417,0.323,0.351,0.388,0.356,0.356,0.406
"2022-11-07 00:30:00",1875,0.237,0.265,0.308,0.312,0.398,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-07 00:45:00",1876,0.237,0.265,0.308,0.312,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 01:00:00",1877,0.237,0.265,0.308,0.312,0.399,0.417,0.323,0.351,0.388,0.357,0.356,0.406
"2022-11-07 01:15:00",1878,0.237,0.265,0.308,0.313,0.398,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 01:30:00",1879,0.237,0.265,0.308,0.313,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 01:45:00",1880,0.237,0.265,0.309,0.312,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 02:00:00",1881,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-07 02:15:00",1882,0.237,0.265,0.308,0.312,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.406
"2022-11-07 02:30:00",1883,0.237,0.265,0.308,0.312,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.406
"2022-11-07 02:45:00",1884,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.406
"2022-11-07 03:00:00",1885,0.237,0.265,0.308,0.312,0.399,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-07 03:15:00",1886,0.237,0.265,0.309,0.312,0.399,0.418,0.323,0.351,0.388,0.357,0.356,0.406
"2022-11-07 03:30:00",1887,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.406
"2022-11-07 03:45:00",1888,0.237,0.265,0.309,0.312,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 04:00:00",1889,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-07 04:15:00",1890,0.237,0.265,0.308,0.312,0.399,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-07 04:30:00",1891,0.237,0.265,0.308,0.312,0.399,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-07 04:45:00",1892,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-07 05:00:00",1893,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 05:15:00",1894,0.237,0.265,0.308,0.312,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.406
"2022-11-07 05:30:00",1895,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.406
"2022-11-07 05:45:00",1896,0.237,0.265,0.309,0.312,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.406
"2022-11-07 06:00:00",1897,0.237,0.265,0.308,0.312,0.399,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-07 06:15:00",1898,0.237,0.265,0.308,0.312,0.399,0.417,0.322,0.351,0.388,0.357,0.356,0.405
"2022-11-07 06:30:00",1899,0.237,0.265,0.308,0.312,0.398,0.417,0.322,0.351,0.388,0.357,0.356,0.405
"2022-11-07 06:45:00",1900,0.237,0.265,0.309,0.312,0.399,0.417,0.322,0.351,0.388,0.357,0.356,0.406
"2022-11-07 07:00:00",1901,0.237,0.265,0.308,0.312,0.399,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-07 07:15:00",1902,0.237,0.265,0.309,0.312,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 07:30:00",1903,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-07 07:45:00",1904,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 08:00:00",1905,0.237,0.265,0.309,0.312,0.398,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 08:15:00",1906,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 08:30:00",1907,0.237,0.265,0.309,0.312,0.398,0.417,0.323,0.351,0.388,0.357,0.355,0.406
"2022-11-07 08:45:00",1908,0.237,0.265,0.309,0.312,0.399,0.417,0.323,0.351,0.388,0.357,0.356,0.406
"2022-11-07 09:00:00",1909,0.237,0.265,0.309,0.312,0.398,0.417,0.323,0.351,0.388,0.356,0.356,0.406
"2022-11-07 09:15:00",1910,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-07 09:30:00",1911,0.237,0.265,0.309,0.312,0.398,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 09:45:00",1912,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-07 10:00:00",1913,0.237,0.265,0.309,0.312,0.398,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-07 10:15:00",1914,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-07 10:30:00",1915,0.237,0.265,0.309,0.312,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 10:45:00",1916,0.237,0.265,0.309,0.313,0.398,0.417,0.323,0.351,0.388,0.357,0.356,0.405
"2022-11-07 11:00:00",1917,0.237,0.265,0.309,0.312,0.398,0.417,0.323,0.351,0.389,0.357,0.356,0.405
"2022-11-07 11:15:00",1918,0.237,0.265,0.309,0.312,0.398,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 11:30:00",1919,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.356,0.356,0.405
"2022-11-07 11:45:00",1920,0.237,0.265,0.309,0.313,0.399,0.417,0.323,0.351,0.388,0.356,0.355,0.406
"2022-11-07 12:00:00",1921,0.237,0.265,0.309,0.312,0.399,0.417,0.322,0.351,0.388,0.357,0.355,0.406
"2022-11-07 12:15:00",1922,0.237,0.265,0.309,0.312,0.399,0.417,0.322,0.351,0.388,0.356,0.355,0.405
"2022-11-07 12:30:00",1923,0.237,0.265,0.309,0.313,0.399,0.417,0.322,0.351,0.388,0.356,0.356,0.406
"2022-11-07 12:45:00",1924,0.237,0.265,0.308,0.312,0.398,0.417,0.322,0.351,0.388,0.357,0.355,0.405
"2022-11-07 13:00:00",1925,0.237,0.265,0.308,0.312,0.398,0.417,0.322,0.351,0.388,0.356,0.356,0.405
"2022-11-07 13:15:00",1926,0.237,0.265,0.309,0.312,0.398,0.417,0.322,0.351,0.388,0.356,0.356,0.405
"2022-11-07 13:30:00",1927,0.237,0.265,0.308,0.313,0.398,0.417,0.322,0.351,0.388,0.357,0.355,0.405
"2022-11-07 13:45:00",1928,0.237,0.265,0.309,0.313,0.399,0.417,0.322,0.351,0.388,0.356,0.356,0.405
"2022-11-07 14:00:00",1929,0.237,0.265,0.309,0.313,0.399,0.417,0.322,0.351,0.388,0.356,0.355,0.405
"2022-11-07 14:15:00",1930,0.237,0.265,0.309,0.313,0.398,0.417,0.322,0.351,0.388,0.357,0.356,0.405
"2022-11-07 14:30:00",1931,0.237,0.265,0.308,0.312,0.399,0.417,0.322,0.351,0.388,0.356,0.355,0.405
"2022-11-07 14:45:00",1932,0.237,0.265,0.308,0.313,0.399,0.417,0.322,0.351,0.388,0.356,0.356,0.405
"2022-11-07 15:00:00",1933,0.237,0.264,0.308,0.312,0.398,0.417,0.322,0.351,0.388,0.356,0.356,0.405
"2022-11-07 15:15:00",1934,0.237,0.264,0.308,0.312,0.398,0.417,0.322,0.351,0.388,0.356,0.355,0.405
"2022-11-07 15:30:00",1935,0.237,0.264,0.308,0.312,0.399,0.417,0.322,0.351,0.388,0.356,0.355,0.405
"2022-11-07 15:45:00",1936,0.237,0.264,0.308,0.312,0.399,0.417,0.322,0.351,0.388,0.355,0.355,0.406
"2022-11-07 16:00:00",1937,0.237,0.264,0.308,0.312,0.398,0.417,0.322,0.351,0.388,0.356,0.355,0.405
"2022-11-07 16:15:00",1938,0.237,0.264,0.308,0.312,0.399,0.417,0.322,0.351,0.388,0.355,0.355,0.405
"2022-11-07 16:30:00",1939,0.237,0.264,0.308,0.312,0.398,0.417,0.322,0.351,0.388,0.356,0.355,0.405
"2022-11-07 16:45:00",1940,0.237,0.264,0.308,0.312,0.399,0.417,0.322,0.351,0.388,0.356,0.355,0.405
"2022-11-07 17:00:00",1941,0.237,0.264,0.308,0.312,0.399,0.417,0.322,0.351,0.388,0.355,0.355,0.405
"2022-11-07 17:15:00",1942,0.237,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.388,0.355,0.355,0.405
"2022-11-07 17:30:00",1943,0.237,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.388,0.356,0.355,0.405
"2022-11-07 17:45:00",1944,0.237,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.388,0.355,0.355,0.405
"2022-11-07 18:00:00",1945,0.237,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.388,0.356,0.355,0.405
"2022-11-07 18:15:00",1946,0.237,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.388,0.356,0.355,0.405
"2022-11-07 18:30:00",1947,0.237,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.388,0.355,0.355,0.405
"2022-11-07 18:45:00",1948,0.237,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.388,0.355,0.355,0.405
"2022-11-07 19:00:00",1949,0.237,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.388,0.355,0.355,0.405
"2022-11-07 19:15:00",1950,0.237,0.264,0.308,0.312,0.399,0.417,0.321,0.351,0.388,0.355,0.355,0.405
"2022-11-07 19:30:00",1951,0.237,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.388,0.356,0.356,0.405
"2022-11-07 19:45:00",1952,0.237,0.264,0.308,0.312,0.399,0.417,0.321,0.351,0.388,0.355,0.355,0.405
"2022-11-07 20:00:00",1953,0.237,0.264,0.308,0.312,0.399,0.417,0.321,0.351,0.388,0.356,0.355,0.405
"2022-11-07 20:15:00",1954,0.237,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.388,0.355,0.355,0.405
"2022-11-07 20:30:00",1955,0.237,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.388,0.355,0.355,0.405
"2022-11-07 20:45:00",1956,0.237,0.264,0.308,0.312,0.399,0.417,0.321,0.351,0.388,0.355,0.355,0.405
"2022-11-07 21:00:00",1957,0.237,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.387,0.356,0.355,0.405
"2022-11-07 21:15:00",1958,0.237,0.264,0.308,0.312,0.399,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-07 21:30:00",1959,0.237,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-07 21:45:00",1960,0.237,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-07 22:00:00",1961,0.236,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-07 22:15:00",1962,0.236,0.264,0.307,0.312,0.398,0.417,0.321,0.35,0.387,0.356,0.356,0.405
"2022-11-07 22:30:00",1963,0.236,0.264,0.307,0.312,0.398,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-07 22:45:00",1964,0.236,0.264,0.307,0.311,0.399,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-07 23:00:00",1965,0.236,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.387,0.356,0.355,0.405
"2022-11-07 23:15:00",1966,0.236,0.264,0.308,0.312,0.398,0.417,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-07 23:30:00",1967,0.236,0.264,0.307,0.312,0.399,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-07 23:45:00",1968,0.236,0.264,0.307,0.312,0.399,0.417,0.321,0.35,0.387,0.356,0.355,0.405
"2022-11-08 00:00:00",1969,0.236,0.264,0.307,0.312,0.399,0.417,0.321,0.35,0.387,0.356,0.355,0.405
"2022-11-08 00:15:00",1970,0.236,0.264,0.308,0.312,0.399,0.417,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-08 00:30:00",1971,0.236,0.264,0.308,0.312,0.398,0.417,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-08 00:45:00",1972,0.236,0.264,0.308,0.312,0.399,0.417,0.321,0.35,0.387,0.355,0.356,0.405
"2022-11-08 01:00:00",1973,0.236,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 01:15:00",1974,0.236,0.264,0.307,0.311,0.399,0.417,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-08 01:30:00",1975,0.236,0.264,0.307,0.312,0.398,0.417,0.321,0.351,0.387,0.356,0.355,0.405
"2022-11-08 01:45:00",1976,0.236,0.264,0.307,0.312,0.398,0.417,0.321,0.351,0.387,0.356,0.355,0.405
"2022-11-08 02:00:00",1977,0.236,0.264,0.307,0.312,0.398,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 02:15:00",1978,0.236,0.264,0.307,0.312,0.398,0.417,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-08 02:30:00",1979,0.236,0.264,0.307,0.312,0.398,0.417,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-08 02:45:00",1980,0.236,0.264,0.308,0.312,0.398,0.417,0.322,0.35,0.387,0.355,0.355,0.406
"2022-11-08 03:00:00",1981,0.236,0.264,0.308,0.312,0.398,0.417,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-08 03:15:00",1982,0.236,0.264,0.307,0.312,0.398,0.417,0.322,0.351,0.387,0.355,0.355,0.405
"2022-11-08 03:30:00",1983,0.236,0.264,0.308,0.312,0.399,0.417,0.321,0.35,0.387,0.356,0.355,0.405
"2022-11-08 03:45:00",1984,0.236,0.264,0.308,0.312,0.399,0.417,0.321,0.35,0.387,0.356,0.356,0.405
"2022-11-08 04:00:00",1985,0.236,0.264,0.308,0.311,0.398,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 04:15:00",1986,0.236,0.264,0.307,0.312,0.399,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 04:30:00",1987,0.236,0.264,0.308,0.312,0.398,0.417,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-08 04:45:00",1988,0.236,0.264,0.308,0.312,0.399,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 05:00:00",1989,0.236,0.264,0.307,0.312,0.398,0.417,0.321,0.351,0.387,0.355,0.356,0.405
"2022-11-08 05:15:00",1990,0.236,0.264,0.308,0.312,0.399,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 05:30:00",1991,0.236,0.264,0.308,0.312,0.399,0.417,0.321,0.35,0.387,0.355,0.356,0.405
"2022-11-08 05:45:00",1992,0.236,0.264,0.307,0.312,0.399,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 06:00:00",1993,0.236,0.264,0.308,0.312,0.399,0.417,0.322,0.351,0.387,0.355,0.355,0.406
"2022-11-08 06:15:00",1994,0.236,0.264,0.308,0.311,0.398,0.417,0.321,0.35,0.387,0.355,0.356,0.405
"2022-11-08 06:30:00",1995,0.236,0.264,0.308,0.312,0.399,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 06:45:00",1996,0.236,0.264,0.308,0.312,0.398,0.417,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-08 07:00:00",1997,0.236,0.264,0.308,0.312,0.399,0.417,0.321,0.351,0.387,0.355,0.356,0.405
"2022-11-08 07:15:00",1998,0.236,0.264,0.307,0.312,0.398,0.417,0.322,0.35,0.387,0.356,0.356,0.405
"2022-11-08 07:30:00",1999,0.236,0.264,0.307,0.312,0.398,0.417,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-08 07:45:00",2000,0.236,0.264,0.308,0.312,0.398,0.417,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-08 08:00:00",2001,0.236,0.264,0.308,0.312,0.398,0.417,0.322,0.351,0.388,0.356,0.355,0.405
"2022-11-08 08:15:00",2002,0.236,0.264,0.308,0.312,0.398,0.417,0.322,0.351,0.387,0.355,0.355,0.405
"2022-11-08 08:30:00",2003,0.237,0.264,0.308,0.312,0.398,0.417,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-08 08:45:00",2004,0.236,0.264,0.308,0.311,0.399,0.417,0.322,0.351,0.387,0.356,0.356,0.405
"2022-11-08 09:00:00",2005,0.236,0.264,0.308,0.312,0.398,0.417,0.322,0.351,0.388,0.356,0.355,0.405
"2022-11-08 09:15:00",2006,0.236,0.264,0.308,0.312,0.399,0.417,0.322,0.351,0.388,0.355,0.356,0.405
"2022-11-08 09:30:00",2007,0.236,0.264,0.308,0.312,0.398,0.417,0.322,0.351,0.387,0.355,0.355,0.405
"2022-11-08 09:45:00",2008,0.236,0.264,0.308,0.312,0.398,0.417,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-08 10:00:00",2009,0.236,0.264,0.308,0.312,0.398,0.417,0.322,0.351,0.388,0.355,0.355,0.405
"2022-11-08 10:15:00",2010,0.236,0.264,0.308,0.311,0.398,0.417,0.322,0.351,0.387,0.355,0.355,0.405
"2022-11-08 10:30:00",2011,0.236,0.264,0.308,0.312,0.398,0.417,0.322,0.351,0.387,0.355,0.355,0.405
"2022-11-08 10:45:00",2012,0.236,0.264,0.308,0.312,0.399,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 11:00:00",2013,0.236,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.387,0.355,0.356,0.405
"2022-11-08 11:15:00",2014,0.236,0.264,0.308,0.311,0.398,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 11:30:00",2015,0.236,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 11:45:00",2016,0.236,0.264,0.308,0.312,0.399,0.417,0.321,0.351,0.388,0.355,0.355,0.405
"2022-11-08 12:00:00",2017,0.236,0.264,0.308,0.311,0.398,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 12:15:00",2018,0.236,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.388,0.355,0.355,0.405
"2022-11-08 12:30:00",2019,0.236,0.264,0.307,0.312,0.398,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 12:45:00",2020,0.236,0.264,0.308,0.312,0.398,0.417,0.321,0.351,0.388,0.355,0.355,0.405
"2022-11-08 13:00:00",2021,0.236,0.264,0.307,0.312,0.398,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 13:15:00",2022,0.236,0.263,0.307,0.312,0.398,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 13:30:00",2023,0.236,0.263,0.307,0.312,0.398,0.417,0.321,0.351,0.388,0.355,0.355,0.405
"2022-11-08 13:45:00",2024,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-08 14:00:00",2025,0.236,0.263,0.307,0.312,0.398,0.417,0.321,0.351,0.387,0.354,0.355,0.404
