"TOA5","CR300Series","CR300","28932","CR300.Std.10.04","CPU:PasoAlejoBarcelona_v01.CR300","4697","a_HumSuel_pAlejoBar"
"TIMESTAMP","RECORD","hs_t1_20_b","hs_t1_40_b","hs_t1_60_b","hs_t2_20_b","hs_t2_40_b","hs_t2_60_b","hs_t3_20_b","hs_t3_40_b","hs_t3_60_b","hs_t4_20_b","hs_t4_40_b","hs_t4_60_b"
"TS","RN","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-10-12 17:30:00",0,0.328,0.322,0.475,0.418,0.339,0.347,0.398,0.366,0.398,0.4,0.383,0.36
"2022-10-12 17:45:00",1,0.328,0.322,0.475,0.418,0.339,0.347,0.398,0.366,0.398,0.401,0.383,0.36
"2022-10-18 12:45:00",2,0.464,0.311,0.321,0.411,0.334,0.339,0.378,0.332,0.369,0.384,0.378,0.352
"2022-10-18 13:15:00",3,0.473,0.314,0.323,0.415,0.335,0.343,0.392,0.362,0.392,0.394,0.376,0.352
"2022-10-18 13:30:00",4,0.472,0.314,0.323,0.415,0.335,0.343,0.392,0.361,0.392,0.394,0.376,0.352
"2022-10-18 13:45:00",5,0.472,0.314,0.323,0.415,0.335,0.343,0.392,0.362,0.392,0.394,0.377,0.352
"2022-10-18 14:00:00",6,0.472,0.314,0.323,0.415,0.335,0.343,0.392,0.361,0.392,0.394,0.376,0.353
"2022-10-18 14:15:00",7,0.471,0.314,0.323,0.415,0.335,0.343,0.392,0.362,0.392,0.394,0.377,0.353
"2022-10-18 14:30:00",8,0.471,0.314,0.323,0.415,0.335,0.343,0.392,0.362,0.392,0.394,0.377,0.352
"2022-10-18 15:00:00",9,0.471,0.313,0.323,0.415,0.335,0.342,0.392,0.361,0.392,0.394,0.376,0.352
"2022-10-18 15:15:00",10,0.47,0.313,0.323,0.415,0.335,0.343,0.392,0.361,0.391,0.394,0.376,0.352
"2022-10-18 15:30:00",11,0.471,0.313,0.323,0.415,0.335,0.343,0.392,0.361,0.392,0.394,0.376,0.352
"2022-10-18 15:45:00",12,0.47,0.313,0.323,0.415,0.335,0.343,0.392,0.362,0.392,0.394,0.376,0.352
"2022-10-18 16:00:00",13,0.47,0.313,0.323,0.415,0.335,0.343,0.392,0.361,0.392,0.393,0.376,0.352
"2022-10-18 16:15:00",14,0.47,0.313,0.323,0.415,0.335,0.343,0.392,0.361,0.392,0.394,0.377,0.352
"2022-10-18 16:30:00",15,0.47,0.313,0.323,0.415,0.335,0.343,0.392,0.361,0.392,0.394,0.376,0.352
"2022-10-18 16:45:00",16,0.47,0.313,0.323,0.415,0.335,0.343,0.392,0.361,0.391,0.394,0.376,0.352
"2022-10-18 17:00:00",17,0.47,0.313,0.323,0.415,0.335,0.343,0.392,0.361,0.392,0.394,0.376,0.352
"2022-10-18 17:15:00",18,0.47,0.313,0.323,0.414,0.335,0.343,0.392,0.361,0.392,0.394,0.377,0.352
"2022-10-18 17:30:00",19,0.47,0.313,0.323,0.415,0.335,0.343,0.392,0.362,0.391,0.394,0.376,0.352
"2022-10-18 18:00:00",20,0.47,0.313,0.323,0.414,0.335,0.342,0.392,0.361,0.392,0.393,0.376,0.352
"2022-10-19 12:30:00",21,0.471,0.313,0.323,0.415,0.335,0.343,0.393,0.361,0.392,0.394,0.376,0.352
"2022-10-19 12:45:00",22,0.471,0.314,0.323,0.415,0.335,0.343,0.393,0.362,0.391,0.394,0.376,0.352
"2022-10-19 13:15:00",23,0.471,0.313,0.323,0.415,0.335,0.342,0.393,0.361,0.391,0.394,0.376,0.352
"2022-10-19 13:30:00",24,0.471,0.313,0.323,0.415,0.335,0.343,0.392,0.361,0.391,0.394,0.376,0.352
"2022-10-19 13:45:00",25,0.471,0.313,0.323,0.415,0.335,0.342,0.393,0.361,0.392,0.394,0.376,0.352
"2022-10-19 14:00:00",26,0.471,0.313,0.323,0.415,0.335,0.342,0.392,0.361,0.391,0.394,0.376,0.352
"2022-10-19 14:15:00",27,0.471,0.313,0.323,0.415,0.335,0.342,0.392,0.362,0.391,0.394,0.377,0.352
"2022-10-19 14:30:00",28,0.47,0.313,0.323,0.415,0.335,0.342,0.392,0.361,0.392,0.394,0.376,0.352
"2022-10-19 14:45:00",29,0.47,0.313,0.323,0.415,0.335,0.342,0.393,0.362,0.392,0.394,0.376,0.352
"2022-10-19 15:00:00",30,0.47,0.313,0.323,0.415,0.335,0.343,0.393,0.361,0.391,0.394,0.376,0.352
"2022-10-19 15:15:00",31,0.47,0.313,0.323,0.415,0.335,0.342,0.392,0.361,0.392,0.394,0.376,0.352
"2022-10-19 15:30:00",32,0.47,0.313,0.322,0.415,0.335,0.342,0.392,0.361,0.391,0.394,0.376,0.352
"2022-10-19 15:45:00",33,0.47,0.313,0.323,0.415,0.335,0.342,0.392,0.361,0.391,0.394,0.376,0.352
"2022-10-19 16:00:00",34,0.47,0.313,0.323,0.415,0.335,0.342,0.392,0.362,0.392,0.394,0.376,0.352
"2022-10-20 12:45:00",35,0.471,0.313,0.323,0.415,0.335,0.342,0.392,0.362,0.391,0.394,0.376,0.352
"2022-10-20 13:00:00",36,0.471,0.314,0.323,0.415,0.335,0.342,0.393,0.361,0.391,0.394,0.376,0.352
"2022-10-20 13:15:00",37,0.471,0.314,0.323,0.415,0.335,0.342,0.392,0.361,0.391,0.394,0.376,0.352
"2022-10-20 13:30:00",38,0.471,0.314,0.323,0.415,0.335,0.343,0.392,0.361,0.391,0.394,0.376,0.352
"2022-10-20 13:45:00",39,0.471,0.314,0.323,0.415,0.335,0.342,0.393,0.361,0.391,0.395,0.376,0.352
"2022-10-20 14:00:00",40,0.471,0.313,0.323,0.415,0.335,0.342,0.393,0.361,0.391,0.394,0.376,0.352
"2022-10-20 14:15:00",41,0.47,0.313,0.323,0.415,0.335,0.342,0.392,0.361,0.391,0.394,0.376,0.352
"2022-10-20 14:30:00",42,0.471,0.313,0.323,0.415,0.335,0.342,0.392,0.361,0.391,0.394,0.377,0.352
"2022-10-20 14:45:00",43,0.47,0.314,0.323,0.415,0.334,0.342,0.392,0.361,0.391,0.394,0.376,0.352
"2022-10-20 15:00:00",44,0.47,0.313,0.323,0.415,0.334,0.342,0.392,0.361,0.391,0.394,0.376,0.352
"2022-10-20 15:15:00",45,0.47,0.313,0.323,0.415,0.334,0.342,0.392,0.361,0.391,0.394,0.376,0.352
"2022-10-20 15:30:00",46,0.47,0.313,0.323,0.415,0.334,0.342,0.392,0.361,0.39,0.394,0.377,0.352
"2022-10-20 15:45:00",47,0.47,0.313,0.323,0.415,0.334,0.342,0.392,0.361,0.391,0.394,0.376,0.352
"2022-10-20 16:00:00",48,0.47,0.313,0.323,0.415,0.334,0.342,0.392,0.361,0.391,0.394,0.376,0.352
"2022-10-20 16:15:00",49,0.47,0.313,0.323,0.415,0.334,0.342,0.392,0.361,0.391,0.394,0.376,0.352
"2022-10-20 16:30:00",50,0.47,0.313,0.323,0.415,0.334,0.342,0.392,0.36,0.39,0.394,0.376,0.351
"2022-10-20 16:45:00",51,0.47,0.313,0.322,0.415,0.334,0.342,0.392,0.361,0.39,0.394,0.376,0.351
"2022-10-20 17:00:00",52,0.47,0.313,0.322,0.415,0.334,0.342,0.392,0.361,0.391,0.393,0.376,0.351
"2022-10-20 18:00:00",53,0.469,0.313,0.322,0.414,0.334,0.342,0.392,0.361,0.39,0.393,0.376,0.352
"2022-10-20 18:15:00",54,0.47,0.313,0.322,0.414,0.334,0.342,0.392,0.36,0.391,0.393,0.376,0.352
"2022-10-21 09:30:00",55,0.471,0.313,0.322,0.414,0.334,0.342,0.392,0.361,0.39,0.393,0.375,0.352
"2022-10-21 09:45:00",56,0.471,0.313,0.322,0.414,0.334,0.342,0.391,0.361,0.39,0.393,0.376,0.351
"2022-10-21 10:00:00",57,0.471,0.313,0.322,0.414,0.334,0.342,0.392,0.36,0.39,0.393,0.375,0.351
"2022-10-21 10:15:00",58,0.47,0.313,0.322,0.414,0.334,0.342,0.391,0.361,0.39,0.393,0.375,0.351
"2022-10-21 10:30:00",59,0.47,0.313,0.322,0.415,0.334,0.342,0.391,0.361,0.39,0.393,0.375,0.352
"2022-10-21 10:45:00",60,0.47,0.313,0.322,0.414,0.334,0.342,0.392,0.361,0.39,0.393,0.376,0.352
"2022-10-21 11:00:00",61,0.47,0.313,0.322,0.414,0.334,0.342,0.392,0.36,0.39,0.393,0.376,0.352
"2022-10-21 11:15:00",62,0.47,0.313,0.322,0.415,0.334,0.342,0.391,0.36,0.39,0.393,0.376,0.351
"2022-10-21 11:30:00",63,0.47,0.313,0.322,0.414,0.334,0.342,0.392,0.36,0.39,0.393,0.376,0.351
"2022-10-21 11:45:00",64,0.47,0.313,0.322,0.414,0.334,0.342,0.392,0.361,0.39,0.393,0.375,0.351
"2022-10-21 12:00:00",65,0.47,0.313,0.322,0.414,0.334,0.342,0.391,0.361,0.39,0.393,0.375,0.351
"2022-10-21 12:15:00",66,0.47,0.313,0.322,0.414,0.334,0.342,0.391,0.36,0.39,0.393,0.376,0.351
"2022-10-21 12:30:00",67,0.47,0.313,0.322,0.414,0.334,0.342,0.392,0.36,0.39,0.393,0.375,0.351
"2022-10-21 12:45:00",68,0.47,0.313,0.322,0.414,0.334,0.342,0.392,0.36,0.39,0.393,0.375,0.351
"2022-10-21 13:00:00",69,0.469,0.313,0.322,0.414,0.334,0.342,0.391,0.36,0.391,0.393,0.375,0.351
"2022-10-21 13:15:00",70,0.469,0.312,0.322,0.414,0.334,0.342,0.391,0.36,0.39,0.393,0.375,0.352
"2022-10-21 13:30:00",71,0.469,0.312,0.322,0.414,0.334,0.342,0.391,0.361,0.39,0.393,0.376,0.351
"2022-10-21 13:45:00",72,0.469,0.312,0.322,0.414,0.334,0.342,0.392,0.36,0.39,0.393,0.375,0.351
"2022-10-21 14:00:00",73,0.469,0.312,0.322,0.414,0.334,0.342,0.391,0.36,0.39,0.393,0.375,0.351
"2022-10-21 14:15:00",74,0.469,0.312,0.322,0.414,0.334,0.342,0.391,0.36,0.39,0.393,0.375,0.351
"2022-10-21 14:30:00",75,0.469,0.312,0.322,0.414,0.334,0.342,0.391,0.36,0.39,0.392,0.375,0.351
"2022-10-21 14:45:00",76,0.469,0.312,0.322,0.414,0.334,0.342,0.391,0.36,0.39,0.393,0.375,0.351
"2022-10-21 15:00:00",77,0.469,0.312,0.322,0.414,0.333,0.342,0.391,0.36,0.39,0.393,0.375,0.351
"2022-10-21 15:15:00",78,0.469,0.312,0.322,0.414,0.333,0.342,0.391,0.36,0.39,0.393,0.375,0.351
"2022-10-21 15:30:00",79,0.469,0.312,0.322,0.414,0.333,0.342,0.391,0.36,0.39,0.393,0.375,0.351
"2022-10-21 15:45:00",80,0.469,0.312,0.322,0.414,0.333,0.342,0.391,0.361,0.39,0.393,0.375,0.351
"2022-10-21 16:00:00",81,0.469,0.312,0.322,0.414,0.333,0.342,0.391,0.36,0.389,0.393,0.375,0.351
"2022-10-21 16:15:00",82,0.468,0.312,0.322,0.414,0.333,0.342,0.391,0.36,0.39,0.392,0.375,0.351
"2022-10-21 16:30:00",83,0.469,0.312,0.322,0.414,0.333,0.342,0.391,0.36,0.389,0.392,0.375,0.35
"2022-10-21 16:45:00",84,0.468,0.312,0.322,0.414,0.333,0.342,0.39,0.36,0.39,0.393,0.375,0.35
"2022-10-21 17:00:00",85,0.468,0.312,0.322,0.414,0.333,0.342,0.391,0.359,0.39,0.393,0.375,0.351
"2022-10-21 17:15:00",86,0.468,0.312,0.322,0.414,0.333,0.342,0.39,0.36,0.39,0.393,0.375,0.351
"2022-10-21 17:30:00",87,0.468,0.312,0.322,0.414,0.333,0.342,0.391,0.36,0.389,0.393,0.375,0.351
"2022-10-21 17:45:00",88,0.468,0.312,0.322,0.413,0.333,0.341,0.39,0.36,0.39,0.392,0.375,0.35
"2022-10-21 18:00:00",89,0.468,0.311,0.322,0.413,0.333,0.342,0.39,0.36,0.389,0.392,0.375,0.35
"2022-10-21 18:15:00",90,0.468,0.311,0.322,0.413,0.333,0.341,0.39,0.359,0.389,0.392,0.375,0.35
"2022-10-22 09:45:00",91,0.469,0.311,0.321,0.413,0.333,0.341,0.391,0.359,0.389,0.392,0.374,0.35
"2022-10-22 10:00:00",92,0.469,0.311,0.321,0.413,0.334,0.341,0.391,0.359,0.389,0.393,0.374,0.35
"2022-10-22 10:15:00",93,0.469,0.311,0.321,0.413,0.334,0.341,0.391,0.359,0.389,0.392,0.374,0.35
"2022-10-22 10:30:00",94,0.47,0.311,0.321,0.413,0.333,0.341,0.391,0.359,0.389,0.392,0.374,0.35
"2022-10-22 10:45:00",95,0.47,0.311,0.321,0.413,0.333,0.341,0.391,0.359,0.389,0.393,0.374,0.35
"2022-10-22 11:00:00",96,0.47,0.311,0.321,0.413,0.333,0.341,0.391,0.359,0.389,0.392,0.374,0.35
"2022-10-22 11:15:00",97,0.47,0.311,0.321,0.413,0.333,0.341,0.391,0.36,0.389,0.392,0.374,0.35
"2022-10-22 11:30:00",98,0.47,0.311,0.321,0.413,0.333,0.341,0.391,0.359,0.389,0.392,0.374,0.35
"2022-10-22 11:45:00",99,0.47,0.311,0.321,0.413,0.333,0.341,0.391,0.36,0.389,0.392,0.374,0.35
"2022-10-22 12:00:00",100,0.47,0.311,0.321,0.413,0.333,0.341,0.39,0.36,0.389,0.392,0.374,0.35
"2022-10-22 12:15:00",101,0.47,0.311,0.321,0.413,0.333,0.341,0.391,0.359,0.389,0.392,0.374,0.35
"2022-10-22 12:30:00",102,0.471,0.311,0.321,0.413,0.333,0.341,0.391,0.359,0.389,0.392,0.374,0.35
"2022-10-22 12:45:00",103,0.471,0.312,0.321,0.413,0.333,0.341,0.391,0.36,0.389,0.392,0.374,0.35
"2022-10-22 13:00:00",104,0.471,0.312,0.321,0.413,0.333,0.341,0.391,0.359,0.389,0.392,0.374,0.35
"2022-10-22 13:15:00",105,0.471,0.312,0.321,0.413,0.333,0.341,0.391,0.36,0.389,0.392,0.374,0.35
"2022-10-22 13:30:00",106,0.471,0.312,0.321,0.413,0.333,0.341,0.391,0.359,0.389,0.392,0.374,0.35
"2022-10-22 13:45:00",107,0.47,0.312,0.321,0.413,0.333,0.341,0.391,0.359,0.389,0.392,0.374,0.35
"2022-10-22 14:00:00",108,0.47,0.312,0.321,0.413,0.333,0.341,0.391,0.359,0.389,0.392,0.374,0.35
"2022-10-22 14:15:00",109,0.47,0.311,0.321,0.413,0.333,0.341,0.391,0.36,0.389,0.392,0.374,0.35
"2022-10-22 14:30:00",110,0.47,0.311,0.321,0.413,0.333,0.341,0.391,0.359,0.389,0.392,0.373,0.35
"2022-10-22 14:45:00",111,0.47,0.311,0.321,0.413,0.333,0.341,0.391,0.36,0.389,0.392,0.374,0.35
"2022-10-22 15:00:00",112,0.47,0.311,0.321,0.413,0.332,0.341,0.391,0.359,0.389,0.392,0.374,0.35
"2022-10-22 15:15:00",113,0.47,0.312,0.321,0.413,0.333,0.341,0.39,0.359,0.389,0.392,0.374,0.35
"2022-10-22 15:30:00",114,0.47,0.311,0.321,0.413,0.333,0.341,0.391,0.36,0.389,0.392,0.374,0.35
"2022-10-22 15:45:00",115,0.47,0.311,0.321,0.413,0.332,0.341,0.39,0.359,0.389,0.392,0.374,0.349
"2022-10-22 16:00:00",116,0.469,0.311,0.321,0.413,0.332,0.341,0.39,0.359,0.389,0.392,0.374,0.35
"2022-10-22 16:15:00",117,0.469,0.311,0.321,0.413,0.332,0.341,0.39,0.359,0.389,0.392,0.374,0.35
"2022-10-22 16:30:00",118,0.469,0.311,0.321,0.413,0.332,0.341,0.39,0.359,0.389,0.391,0.373,0.35
"2022-10-22 16:45:00",119,0.469,0.311,0.321,0.413,0.332,0.341,0.39,0.359,0.388,0.392,0.374,0.349
"2022-10-22 17:00:00",120,0.469,0.311,0.321,0.413,0.332,0.341,0.39,0.359,0.389,0.392,0.373,0.35
"2022-10-22 17:15:00",121,0.469,0.311,0.321,0.413,0.332,0.341,0.39,0.359,0.389,0.392,0.374,0.349
"2022-10-22 17:30:00",122,0.469,0.311,0.321,0.413,0.332,0.341,0.39,0.359,0.388,0.391,0.373,0.349
"2022-10-22 17:45:00",123,0.469,0.311,0.321,0.413,0.332,0.341,0.39,0.359,0.388,0.391,0.374,0.35
"2022-10-23 09:00:00",124,0.468,0.311,0.321,0.412,0.333,0.34,0.39,0.359,0.388,0.391,0.373,0.349
"2022-10-23 09:15:00",125,0.469,0.311,0.321,0.413,0.333,0.34,0.39,0.359,0.388,0.391,0.373,0.349
"2022-10-23 09:30:00",126,0.468,0.311,0.321,0.413,0.333,0.34,0.39,0.359,0.388,0.391,0.373,0.349
"2022-10-23 10:30:00",127,0.468,0.311,0.321,0.413,0.333,0.341,0.39,0.359,0.388,0.391,0.373,0.349
"2022-10-23 10:45:00",128,0.469,0.311,0.321,0.414,0.333,0.341,0.39,0.359,0.388,0.391,0.373,0.349
"2022-10-23 11:00:00",129,0.469,0.311,-8.191,-8.191,-8.191,-8.191,-8.191,-8.191,-8.191,-8.191,-8.191,-8.191
"2022-10-23 11:45:00",130,0.469,0.311,0.321,0.414,0.333,0.341,0.39,0.36,0.388,0.391,0.373,0.349
"2022-10-23 12:00:00",131,0.469,0.311,0.321,0.414,0.333,0.341,0.391,0.358,0.388,0.391,0.373,0.349
"2022-10-23 12:15:00",132,0.469,0.311,0.321,0.414,0.333,0.341,0.391,0.358,0.388,0.391,0.373,0.349
"2022-10-23 12:30:00",133,0.469,0.311,0.321,0.413,0.333,0.341,0.39,0.359,0.388,0.391,0.373,0.349
"2022-10-23 12:45:00",134,0.469,0.311,0.321,0.413,0.333,0.341,0.39,0.358,0.389,0.391,0.373,0.349
"2022-10-23 13:15:00",135,0.468,0.311,0.321,0.413,0.333,0.341,0.39,0.359,0.389,0.391,0.373,0.349
"2022-10-23 13:30:00",136,0.468,0.311,0.321,0.413,0.333,0.34,0.39,0.359,0.388,0.391,0.373,0.349
"2022-10-23 13:45:00",137,0.469,0.311,0.321,0.414,0.333,0.341,0.39,0.359,0.388,0.391,0.373,0.349
"2022-10-23 14:00:00",138,0.469,0.311,0.321,0.414,0.333,0.341,0.39,0.359,0.388,0.391,0.373,0.349
"2022-10-23 14:15:00",139,0.469,0.311,0.321,0.414,0.333,0.341,0.39,0.359,0.388,0.391,0.373,0.349
"2022-10-23 14:30:00",140,0.468,0.311,0.321,0.413,0.333,0.341,0.39,0.358,0.388,0.391,0.373,0.349
"2022-10-23 14:45:00",141,0.468,0.311,0.321,0.413,0.333,0.341,0.39,0.359,0.388,0.391,0.373,0.349
"2022-10-23 15:00:00",142,0.468,0.311,0.321,0.413,0.332,0.341,0.39,0.358,0.388,0.391,0.373,0.349
"2022-10-23 15:15:00",143,0.468,0.311,0.321,0.413,0.332,0.341,0.39,0.358,0.388,0.391,0.373,0.349
"2022-10-23 15:30:00",144,0.468,0.31,0.321,0.413,0.332,0.341,0.39,0.358,0.388,0.391,0.373,0.348
"2022-10-23 15:45:00",145,0.468,0.31,0.321,0.413,0.332,0.341,0.39,0.358,0.388,0.391,0.373,0.349
"2022-10-23 16:00:00",146,0.468,0.31,0.321,0.413,0.332,0.341,0.39,0.358,0.388,0.39,0.373,0.348
"2022-10-23 16:15:00",147,0.468,0.31,0.321,0.413,0.332,0.341,0.39,0.358,0.388,0.391,0.373,0.349
