"TOA5","CR300Series","CR300","28930","CR300.Std.10.04","CPU:PasoAlejoLewis_v01.CR300","10470","c_mVolts_pAlejoLew"
"TIMESTAMP","RECORD","mV_t1_20_L","mV_t1_40_L","mV_t1_60_L","mV_t2_20_L","mV_t2_40_L","mV_t2_60_L","mV_t3_20_L","mV_t3_40_L","mV_t3_60_L","mV_t4_20_L","mV_t4_40_L","mV_t4_60_L"
"TS","RN","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-10-28 16:45:00",980,1651,1742,1846,2606,2824,2872,1869,1932,2004,2721,2718,2844
"2022-10-28 17:00:00",981,1651,1742,1847,2606,2824,2872,1869,1933,2004,2722,2718,2844
"2022-10-28 17:15:00",982,1651,1742,1847,2607,2824,2872,1869,1932,2004,2722,2719,2843
"2022-10-28 17:30:00",983,1651,1742,1846,2606,2823,2873,1869,1932,2005,2722,2718,2844
"2022-10-28 17:45:00",984,1651,1742,1846,2606,2824,2873,1869,1933,2005,2721,2718,2845
"2022-10-28 18:00:00",985,1651,1742,1846,2606,2822,2871,1869,1932,2004,2721,2718,2845
"2022-10-28 18:15:00",986,1651,1742,1846,2607,2823,2872,1869,1933,2004,2722,2717,2843
"2022-10-28 18:30:00",987,1651,1742,1846,2607,2824,2872,1869,1933,2004,2722,2717,2844
"2022-10-28 18:45:00",988,1651,1742,1846,2606,2825,2872,1869,1932,2005,2723,2718,2844
"2022-10-28 19:00:00",989,1650,1742,1846,2606,2824,2871,1869,1932,2004,2723,2718,2844
"2022-10-28 19:15:00",990,1650,1742,1846,2606,2824,2872,1870,1932,2004,2722,2719,2844
"2022-10-28 19:30:00",991,1650,1742,1846,2608,2823,2872,1870,1932,2005,2723,2719,2844
"2022-10-28 19:45:00",992,1650,1743,1846,2606,2824,2872,1870,1933,2004,2723,2718,2843
"2022-10-28 20:00:00",993,1650,1742,1846,2607,2824,2872,1870,1932,2004,2724,2718,2842
"2022-10-28 20:15:00",994,1650,1743,1846,2606,2824,2872,1870,1932,2004,2723,2719,2844
"2022-10-28 20:30:00",995,1650,1742,1846,2605,2824,2872,1870,1932,2004,2722,2718,2843
"2022-10-28 20:45:00",996,1650,1743,1846,2608,2823,2873,1870,1932,2005,2723,2720,2843
"2022-10-28 21:00:00",997,1650,1743,1846,2607,2824,2872,1870,1932,2004,2722,2719,2844
"2022-10-28 21:15:00",998,1650,1742,1846,2607,2824,2871,1870,1933,2004,2724,2720,2844
"2022-10-28 21:30:00",999,1650,1742,1846,2606,2823,2872,1870,1933,2004,2723,2719,2843
"2022-10-28 21:45:00",1000,1650,1743,1846,2608,2824,2872,1870,1933,2004,2724,2718,2843
"2022-10-28 22:00:00",1001,1650,1743,1846,2607,2823,2872,1870,1932,2004,2724,2719,2844
"2022-10-28 22:15:00",1002,1650,1742,1846,2606,2823,2872,1870,1932,2004,2723,2720,2843
"2022-10-28 22:30:00",1003,1650,1742,1846,2607,2824,2873,1870,1932,2004,2725,2720,2843
"2022-10-28 22:45:00",1004,1650,1743,1846,2607,2824,2872,1870,1932,2004,2723,2720,2845
"2022-10-28 23:00:00",1005,1650,1742,1846,2606,2823,2872,1870,1932,2005,2724,2718,2844
"2022-10-28 23:15:00",1006,1650,1742,1846,2608,2824,2872,1870,1932,2005,2723,2718,2843
"2022-10-28 23:30:00",1007,1650,1742,1846,2607,2824,2872,1871,1932,2004,2724,2719,2844
"2022-10-28 23:45:00",1008,1650,1742,1846,2606,2824,2872,1871,1932,2004,2724,2718,2844
"2022-10-29 00:00:00",1009,1650,1742,1846,2607,2824,2871,1871,1932,2004,2724,2718,2843
"2022-10-29 00:15:00",1010,1650,1743,1846,2606,2824,2873,1871,1933,2004,2724,2718,2844
"2022-10-29 00:30:00",1011,1650,1742,1846,2608,2823,2873,1871,1932,2004,2723,2719,2844
"2022-10-29 00:45:00",1012,1650,1742,1846,2607,2824,2872,1871,1932,2004,2724,2720,2844
"2022-10-29 01:00:00",1013,1650,1743,1846,2606,2823,2872,1871,1932,2004,2724,2718,2844
"2022-10-29 01:15:00",1014,1650,1742,1846,2607,2823,2873,1871,1932,2004,2724,2719,2845
"2022-10-29 01:30:00",1015,1650,1742,1846,2608,2824,2872,1871,1932,2004,2724,2719,2843
"2022-10-29 01:45:00",1016,1650,1742,1846,2608,2823,2872,1871,1932,2004,2725,2719,2843
"2022-10-29 02:00:00",1017,1650,1743,1846,2607,2825,2873,1871,1933,2004,2723,2719,2843
"2022-10-29 02:15:00",1018,1650,1742,1846,2607,2824,2872,1871,1932,2005,2725,2718,2843
"2022-10-29 02:30:00",1019,1650,1742,1846,2607,2823,2873,1872,1932,2004,2725,2720,2844
"2022-10-29 02:45:00",1020,1650,1742,1846,2607,2824,2872,1872,1933,2005,2724,2720,2843
"2022-10-29 03:00:00",1021,1650,1742,1846,2607,2823,2872,1872,1932,2005,2725,2719,2844
"2022-10-29 03:15:00",1022,1650,1743,1846,2608,2824,2872,1872,1933,2005,2724,2719,2843
"2022-10-29 03:30:00",1023,1650,1743,1846,2607,2823,2873,1872,1932,2005,2724,2719,2844
"2022-10-29 03:45:00",1024,1650,1742,1846,2608,2823,2872,1872,1932,2005,2725,2719,2844
"2022-10-29 04:00:00",1025,1650,1742,1846,2606,2823,2872,1872,1933,2004,2725,2720,2844
"2022-10-29 04:15:00",1026,1650,1742,1846,2608,2823,2873,1872,1933,2005,2725,2720,2844
"2022-10-29 04:30:00",1027,1650,1743,1846,2608,2823,2872,1872,1933,2004,2725,2719,2843
"2022-10-29 04:45:00",1028,1650,1743,1846,2609,2824,2872,1872,1932,2004,2726,2720,2843
"2022-10-29 05:00:00",1029,1650,1742,1845,2608,2825,2873,1872,1933,2005,2725,2720,2844
"2022-10-29 05:15:00",1030,1650,1742,1846,2607,2823,2872,1872,1933,2004,2725,2719,2845
"2022-10-29 05:30:00",1031,1650,1742,1846,2607,2824,2873,1872,1933,2004,2726,2719,2845
"2022-10-29 05:45:00",1032,1650,1742,1846,2608,2823,2872,1872,1932,2005,2725,2719,2845
"2022-10-29 06:00:00",1033,1650,1742,1846,2607,2823,2872,1873,1932,2004,2726,2719,2845
"2022-10-29 06:15:00",1034,1650,1742,1846,2608,2823,2872,1873,1932,2004,2726,2719,2843
"2022-10-29 06:30:00",1035,1650,1742,1846,2608,2823,2872,1873,1932,2004,2726,2719,2843
"2022-10-29 06:45:00",1036,1650,1742,1846,2608,2823,2872,1873,1932,2005,2726,2720,2845
"2022-10-29 07:00:00",1037,1650,1742,1846,2609,2823,2872,1873,1932,2005,2726,2721,2844
"2022-10-29 07:15:00",1038,1650,1742,1846,2608,2824,2873,1873,1932,2005,2726,2720,2843
"2022-10-29 07:30:00",1039,1650,1742,1846,2608,2823,2872,1873,1932,2005,2725,2719,2843
"2022-10-29 07:45:00",1040,1650,1743,1846,2608,2823,2873,1873,1932,2005,2725,2719,2844
"2022-10-29 08:00:00",1041,1650,1742,1846,2607,2824,2873,1873,1932,2005,2725,2720,2844
"2022-10-29 08:15:00",1042,1650,1742,1846,2607,2824,2872,1874,1933,2004,2725,2719,2843
"2022-10-29 08:30:00",1043,1650,1742,1846,2607,2824,2873,1874,1932,2005,2725,2719,2844
"2022-10-29 08:45:00",1044,1650,1742,1846,2609,2824,2873,1874,1933,2005,2725,2720,2843
"2022-10-29 09:00:00",1045,1650,1742,1846,2608,2824,2872,1874,1933,2005,2725,2719,2844
"2022-10-29 09:15:00",1046,1650,1742,1846,2608,2824,2872,1874,1933,2005,2726,2719,2843
"2022-10-29 09:30:00",1047,1650,1742,1846,2607,2824,2872,1874,1933,2005,2727,2720,2843
"2022-10-29 09:45:00",1048,1650,1742,1846,2607,2822,2872,1874,1933,2005,2725,2720,2843
"2022-10-29 10:00:00",1049,1650,1742,1846,2607,2824,2871,1874,1933,2005,2726,2720,2843
"2022-10-29 10:15:00",1050,1650,1742,1847,2608,2823,2872,1874,1933,2005,2726,2720,2844
"2022-10-29 10:30:00",1051,1650,1742,1846,2608,2824,2872,1874,1933,2005,2725,2719,2843
"2022-10-29 10:45:00",1052,1650,1742,1846,2608,2825,2871,1875,1933,2005,2725,2721,2844
"2022-10-29 11:00:00",1053,1650,1742,1846,2607,2822,2872,1875,1933,2005,2728,2719,2843
"2022-10-29 11:15:00",1054,1651,1742,1847,2607,2824,2872,1875,1933,2005,2727,2720,2843
"2022-10-29 11:30:00",1055,1650,1742,1847,2608,2824,2872,1875,1933,2005,2725,2721,2844
"2022-10-29 11:45:00",1056,1650,1742,1847,2607,2824,2872,1875,1933,2005,2726,2721,2845
"2022-10-29 12:00:00",1057,1650,1742,1846,2609,2823,2873,1875,1933,2005,2726,2720,2845
"2022-10-29 12:15:00",1058,1650,1742,1847,2608,2824,2872,1875,1933,2005,2726,2720,2843
"2022-10-29 12:30:00",1059,1650,1742,1847,2608,2824,2873,1875,1933,2005,2726,2719,2843
"2022-10-29 12:45:00",1060,1650,1742,1846,2608,2823,2872,1875,1933,2005,2727,2719,2845
"2022-10-29 13:00:00",1061,1650,1742,1847,2608,2823,2872,1875,1933,2005,2726,2720,2844
"2022-10-29 13:15:00",1062,1650,1742,1846,2608,2823,2872,1875,1933,2005,2726,2720,2843
"2022-10-29 13:30:00",1063,1650,1742,1846,2608,2824,2873,1875,1933,2005,2727,2721,2844
"2022-10-29 13:45:00",1064,1650,1742,1846,2609,2823,2872,1875,1933,2005,2725,2719,2843
"2022-10-29 14:00:00",1065,1650,1742,1846,2608,2822,2872,1875,1933,2006,2726,2720,2844
"2022-10-29 14:15:00",1066,1650,1742,1846,2608,2824,2872,1875,1933,2005,2727,2719,2843
"2022-10-29 14:30:00",1067,1650,1742,1846,2608,2823,2872,1875,1933,2005,2726,2719,2843
"2022-10-29 14:45:00",1068,1650,1742,1846,2609,2824,2872,1875,1933,2005,2726,2720,2844
"2022-10-29 15:00:00",1069,1650,1742,1846,2609,2823,2872,1875,1933,2005,2727,2720,2843
"2022-10-29 15:15:00",1070,1650,1742,1846,2608,2825,2873,1875,1933,2005,2726,2721,2843
"2022-10-29 15:30:00",1071,1650,1742,1846,2609,2824,2871,1875,1933,2005,2726,2719,2844
"2022-10-29 15:45:00",1072,1650,1742,1846,2608,2824,2872,1875,1933,2005,2726,2721,2843
"2022-10-29 16:00:00",1073,1650,1742,1846,2608,2824,2872,1875,1933,2005,2726,2721,2844
"2022-10-29 16:15:00",1074,1650,1742,1846,2608,2822,2872,1876,1933,2005,2725,2720,2844
"2022-10-29 16:30:00",1075,1650,1742,1846,2609,2823,2872,1876,1933,2005,2727,2721,2843
"2022-10-29 16:45:00",1076,1650,1742,1846,2609,2823,2872,1876,1933,2005,2726,2719,2843
"2022-10-29 17:00:00",1077,1650,1742,1846,2608,2822,2872,1876,1933,2005,2725,2719,2845
"2022-10-29 17:15:00",1078,1650,1742,1846,2608,2824,2872,1876,1933,2005,2726,2719,2845
"2022-10-29 17:30:00",1079,1650,1742,1846,2608,2823,2872,1876,1933,2005,2726,2721,2845
"2022-10-29 17:45:00",1080,1650,1742,1846,2608,2824,2872,1876,1933,2005,2725,2720,2843
"2022-10-29 18:00:00",1081,1650,1742,1846,2608,2823,2872,1876,1933,2005,2726,2719,2843
"2022-10-29 18:15:00",1082,1650,1742,1846,2608,2824,2872,1876,1933,2005,2727,2720,2843
"2022-10-29 18:30:00",1083,1650,1742,1846,2608,2822,2872,1876,1933,2005,2726,2719,2845
"2022-10-29 18:45:00",1084,1650,1742,1846,2609,2824,2872,1876,1933,2005,2726,2719,2842
"2022-10-29 19:00:00",1085,1650,1742,1846,2609,2824,2872,1876,1933,2005,2727,2721,2845
"2022-10-29 19:15:00",1086,1650,1742,1846,2608,2823,2872,1876,1933,2005,2728,2721,2845
"2022-10-29 19:30:00",1087,1650,1742,1846,2609,2824,2872,1876,1933,2005,2727,2721,2844
"2022-10-29 19:45:00",1088,1650,1742,1846,2608,2823,2872,1876,1933,2005,2726,2721,2844
"2022-10-29 20:00:00",1089,1650,1742,1846,2609,2823,2871,1876,1933,2005,2727,2721,2844
"2022-10-29 20:15:00",1090,1650,1742,1846,2609,2823,2872,1876,1933,2005,2727,2721,2843
"2022-10-29 20:30:00",1091,1650,1742,1846,2609,2825,2873,1876,1933,2005,2726,2720,2844
"2022-10-29 20:45:00",1092,1650,1742,1846,2608,2823,2872,1877,1933,2005,2727,2720,2844
"2022-10-29 21:00:00",1093,1650,1742,1846,2608,2824,2873,1877,1933,2005,2727,2720,2844
"2022-10-29 21:15:00",1094,1650,1742,1845,2608,2824,2872,1877,1933,2005,2727,2719,2844
"2022-10-29 21:30:00",1095,1650,1742,1846,2608,2825,2872,1877,1933,2005,2727,2720,2844
"2022-10-29 21:45:00",1096,1650,1742,1846,2608,2823,2873,1877,1933,2004,2728,2720,2843
"2022-10-29 22:00:00",1097,1650,1742,1846,2608,2825,2873,1877,1933,2005,2728,2721,2845
"2022-10-29 22:15:00",1098,1650,1742,1845,2609,2824,2873,1877,1932,2005,2728,2719,2843
"2022-10-29 22:30:00",1099,1650,1742,1845,2609,2824,2872,1877,1933,2005,2726,2721,2845
"2022-10-29 22:45:00",1100,1650,1742,1845,2609,2823,2872,1877,1932,2004,2728,2719,2844
"2022-10-29 23:00:00",1101,1650,1742,1845,2608,2823,2871,1877,1932,2004,2727,2719,2843
"2022-10-29 23:15:00",1102,1650,1742,1845,2609,2823,2872,1877,1933,2005,2726,2719,2844
"2022-10-29 23:30:00",1103,1650,1742,1846,2608,2825,2873,1877,1933,2005,2728,2720,2842
"2022-10-29 23:45:00",1104,1650,1742,1846,2609,2825,2872,1877,1932,2004,2728,2721,2845
"2022-10-30 00:00:00",1105,1650,1741,1846,2609,2824,2872,1877,1933,2004,2728,2720,2844
"2022-10-30 00:15:00",1106,1650,1742,1846,2608,2825,2872,1877,1933,2004,2727,2721,2845
"2022-10-30 00:30:00",1107,1650,1742,1846,2608,2825,2873,1877,1933,2005,2728,2720,2843
"2022-10-30 00:45:00",1108,1650,1742,1846,2610,2823,2873,1877,1932,2005,2727,2721,2844
"2022-10-30 01:00:00",1109,1650,1741,1845,2608,2824,2873,1877,1933,2004,2727,2720,2844
"2022-10-30 01:15:00",1110,1650,1742,1846,2609,2823,2873,1877,1933,2004,2727,2719,2845
"2022-10-30 01:30:00",1111,1650,1741,1846,2609,2825,2873,1877,1933,2005,2727,2720,2844
"2022-10-30 01:45:00",1112,1650,1742,1845,2608,2823,2872,1877,1933,2004,2727,2722,2844
"2022-10-30 02:00:00",1113,1650,1742,1845,2608,2823,2872,1877,1932,2005,2728,2721,2843
"2022-10-30 02:15:00",1114,1650,1741,1845,2608,2824,2872,1878,1932,2005,2729,2721,2844
"2022-10-30 02:30:00",1115,1650,1741,1845,2610,2824,2872,1878,1932,2005,2728,2721,2844
"2022-10-30 02:45:00",1116,1650,1742,1845,2608,2823,2872,1878,1933,2005,2727,2720,2843
"2022-10-30 03:00:00",1117,1650,1741,1845,2609,2825,2873,1878,1932,2005,2728,2720,2844
"2022-10-30 03:15:00",1118,1650,1741,1845,2609,2823,2873,1878,1932,2004,2728,2721,2843
"2022-10-30 03:30:00",1119,1650,1742,1845,2608,2825,2872,1878,1932,2004,2728,2720,2843
"2022-10-30 03:45:00",1120,1650,1741,1845,2609,2824,2872,1878,1932,2005,2729,2722,2843
"2022-10-30 04:00:00",1121,1650,1741,1845,2610,2825,2872,1878,1932,2005,2729,2720,2845
"2022-10-30 04:15:00",1122,1650,1741,1845,2609,2823,2872,1878,1933,2004,2728,2722,2844
"2022-10-30 04:30:00",1123,1649,1741,1845,2609,2823,2873,1878,1933,2004,2729,2720,2843
"2022-10-30 04:45:00",1124,1650,1741,1845,2610,2824,2872,1878,1933,2004,2729,2720,2842
"2022-10-30 05:00:00",1125,1650,1741,1845,2609,2825,2872,1878,1933,2004,2728,2721,2843
"2022-10-30 05:15:00",1126,1650,1741,1845,2610,2825,2873,1878,1933,2004,2729,2722,2844
"2022-10-30 05:30:00",1127,1649,1741,1845,2610,2824,2872,1878,1932,2004,2729,2722,2843
"2022-10-30 05:45:00",1128,1649,1741,1845,2609,2823,2873,1878,1933,2005,2728,2722,2843
"2022-10-30 06:00:00",1129,1649,1741,1845,2610,2825,2871,1878,1933,2005,2729,2722,2845
"2022-10-30 06:15:00",1130,1649,1741,1845,2610,2824,2873,1878,1933,2005,2727,2722,2844
"2022-10-30 06:30:00",1131,1649,1741,1845,2610,2823,2873,1878,1932,2004,2727,2721,2843
"2022-10-30 06:45:00",1132,1649,1741,1845,2611,2823,2872,1878,1933,2005,2727,2720,2845
"2022-10-30 07:00:00",1133,1649,1741,1845,2609,2825,2873,1878,1932,2005,2728,2721,2843
"2022-10-30 07:15:00",1134,1650,1741,1845,2609,2825,2872,1879,1933,2004,2729,2720,2842
"2022-10-30 07:30:00",1135,1650,1741,1846,2609,2823,2872,1879,1933,2005,2727,2720,2844
"2022-10-30 07:45:00",1136,1650,1741,1846,2609,2825,2873,1879,1933,2005,2729,2721,2844
"2022-10-30 08:00:00",1137,1650,1741,1845,2610,2824,2872,1879,1933,2005,2727,2721,2843
"2022-10-30 08:15:00",1138,1650,1741,1845,2610,2823,2872,1879,1933,2005,2728,2721,2843
"2022-10-30 08:30:00",1139,1650,1741,1845,2610,2824,2872,1879,1933,2005,2729,2720,2844
"2022-10-30 08:45:00",1140,1650,1741,1845,2611,2825,2873,1879,1933,2005,2727,2720,2844
"2022-10-30 09:00:00",1141,1650,1741,1845,2609,2823,2873,1879,1933,2005,2728,2720,2842
"2022-10-30 09:15:00",1142,1650,1741,1845,2610,2823,2872,1879,1933,2005,2729,2720,2844
"2022-10-30 09:30:00",1143,1650,1741,1845,2610,2825,2873,1879,1933,2005,2728,2720,2843
"2022-10-30 09:45:00",1144,1650,1741,1846,2611,2824,2872,1879,1933,2005,2729,2721,2843
"2022-10-30 10:00:00",1145,1650,1741,1845,2610,2824,2873,1879,1933,2005,2729,2720,2844
"2022-10-30 10:15:00",1146,1650,1741,1846,2610,2824,2873,1879,1933,2005,2728,2721,2844
"2022-10-30 10:30:00",1147,1650,1741,1846,2611,2823,2872,1879,1933,2005,2728,2720,2844
"2022-10-30 10:45:00",1148,1650,1741,1846,2610,2823,2872,1879,1933,2005,2727,2722,2843
"2022-10-30 11:00:00",1149,1650,1741,1846,2610,2825,2872,1879,1934,2005,2729,2721,2844
"2022-10-30 11:15:00",1150,1649,1741,1845,2610,2823,2872,1879,1934,2005,2729,2720,2844
"2022-10-30 11:30:00",1151,1649,1741,1846,2610,2823,2872,1879,1934,2005,2728,2721,2844
"2022-10-30 11:45:00",1152,1649,1741,1845,2611,2825,2872,1879,1933,2005,2728,2721,2844
"2022-10-30 12:00:00",1153,1649,1741,1846,2610,2825,2872,1879,1933,2005,2729,2721,2844
"2022-10-30 12:15:00",1154,1649,1741,1845,2609,2823,2872,1879,1933,2005,2728,2720,2843
"2022-10-30 12:30:00",1155,1649,1741,1846,2610,2825,2871,1879,1933,2005,2728,2721,2844
"2022-10-30 12:45:00",1156,1649,1741,1845,2610,2823,2871,1879,1933,2005,2728,2720,2844
"2022-10-30 13:00:00",1157,1649,1741,1845,2610,2823,2872,1879,1933,2005,2727,2721,2843
"2022-10-30 13:15:00",1158,1649,1741,1845,2611,2825,2872,1879,1933,2005,2729,2721,2843
"2022-10-30 13:30:00",1159,1649,1741,1845,2611,2825,2872,1879,1933,2005,2729,2721,2843
"2022-10-30 13:45:00",1160,1649,1741,1845,2609,2823,2872,1879,1933,2005,2729,2720,2844
"2022-10-30 14:00:00",1161,1649,1741,1845,2611,2825,2872,1879,1933,2005,2728,2721,2842
"2022-10-30 14:15:00",1162,1649,1740,1845,2610,2824,2872,1878,1933,2005,2728,2720,2843
"2022-10-30 14:30:00",1163,1649,1740,1845,2609,2825,2872,1879,1933,2005,2728,2722,2844
"2022-10-30 14:45:00",1164,1649,1740,1845,2610,2824,2872,1878,1933,2005,2728,2722,2842
"2022-10-30 15:00:00",1165,1649,1740,1845,2609,2824,2872,1878,1933,2005,2728,2721,2843
"2022-10-30 15:15:00",1166,1649,1740,1845,2610,2824,2872,1878,1933,2005,2728,2720,2844
"2022-10-30 15:30:00",1167,1649,1740,1845,2610,2823,2872,1878,1933,2005,2727,2721,2843
"2022-10-30 15:45:00",1168,1649,1740,1845,2611,2824,2872,1878,1933,2006,2728,2719,2843
"2022-10-30 16:00:00",1169,1649,1740,1845,2610,2823,2871,1878,1933,2005,2727,2719,2844
"2022-10-30 16:15:00",1170,1649,1740,1845,2611,2825,2872,1878,1933,2005,2728,2720,2844
"2022-10-30 16:30:00",1171,1649,1740,1844,2610,2823,2872,1878,1933,2005,2728,2721,2844
"2022-10-30 16:45:00",1172,1649,1740,1845,2611,2824,2872,1878,1933,2005,2728,2720,2844
"2022-10-30 17:00:00",1173,1649,1740,1844,2611,2825,2872,1878,1933,2005,2727,2719,2844
"2022-10-30 17:15:00",1174,1649,1740,1845,2610,2825,2872,1878,1933,2006,2727,2721,2844
"2022-10-30 17:30:00",1175,1649,1740,1845,2610,2823,2872,1878,1933,2005,2727,2719,2844
"2022-10-30 17:45:00",1176,1649,1739,1845,2611,2825,2872,1878,1933,2005,2728,2720,2842
"2022-10-30 18:00:00",1177,1649,1739,1845,2609,2823,2872,1878,1933,2005,2728,2719,2843
"2022-10-30 18:15:00",1178,1649,1739,1845,2611,2825,2872,1878,1933,2005,2728,2721,2842
"2022-10-30 18:30:00",1179,1649,1739,1844,2610,2824,2872,1878,1933,2005,2727,2720,2843
"2022-10-30 18:45:00",1180,1648,1739,1845,2609,2823,2871,1878,1933,2005,2727,2719,2844
"2022-10-30 19:00:00",1181,1649,1739,1845,2610,2824,2872,1878,1933,2005,2728,2721,2844
"2022-10-30 19:15:00",1182,1649,1739,1844,2610,2823,2872,1878,1933,2005,2728,2720,2844
"2022-10-30 19:30:00",1183,1648,1739,1845,2610,2823,2872,1878,1933,2005,2727,2720,2843
"2022-10-30 19:45:00",1184,1648,1739,1844,2610,2824,2872,1878,1933,2005,2728,2719,2843
"2022-10-30 20:00:00",1185,1648,1739,1844,2610,2825,2872,1878,1933,2005,2728,2719,2844
"2022-10-30 20:15:00",1186,1648,1739,1844,2610,2824,2871,1878,1933,2005,2727,2719,2843
"2022-10-30 20:30:00",1187,1648,1739,1844,2611,2823,2872,1878,1932,2005,2728,2721,2845
"2022-10-30 20:45:00",1188,1648,1739,1844,2610,2824,2872,1878,1933,2004,2728,2719,2845
"2022-10-30 21:00:00",1189,1648,1739,1844,2609,2825,2872,1878,1933,2005,2728,2721,2843
"2022-10-30 21:15:00",1190,1648,1739,1844,2611,2825,2872,1878,1933,2004,2727,2722,2843
"2022-10-30 21:30:00",1191,1648,1739,1844,2610,2824,2872,1878,1933,2005,2729,2720,2843
"2022-10-30 21:45:00",1192,1648,1739,1844,2610,2824,2872,1878,1932,2005,2727,2721,2844
"2022-10-30 22:00:00",1193,1648,1739,1844,2609,2824,2872,1878,1933,2005,2727,2720,2844
"2022-10-30 22:15:00",1194,1648,1739,1844,2610,2825,2872,1878,1933,2004,2727,2720,2845
"2022-10-30 22:30:00",1195,1648,1739,1844,2610,2823,2873,1878,1932,2005,2728,2720,2843
"2022-10-30 22:45:00",1196,1648,1739,1844,2610,2824,2872,1878,1933,2004,2727,2721,2844
"2022-10-30 23:00:00",1197,1648,1739,1844,2611,2823,2872,1878,1932,2004,2728,2721,2844
"2022-10-30 23:15:00",1198,1648,1739,1844,2610,2824,2872,1878,1933,2004,2727,2721,2843
"2022-10-30 23:30:00",1199,1648,1739,1844,2611,2823,2872,1878,1932,2004,2727,2721,2844
"2022-10-30 23:45:00",1200,1648,1739,1843,2609,2823,2872,1878,1932,2005,2727,2720,2844
"2022-10-31 00:00:00",1201,1648,1739,1844,2609,2825,2872,1878,1932,2005,2727,2720,2844
"2022-10-31 00:15:00",1202,1648,1739,1843,2611,2824,2872,1878,1932,2004,2727,2721,2844
"2022-10-31 00:30:00",1203,1648,1739,1843,2610,2825,2872,1878,1932,2004,2728,2721,2844
"2022-10-31 00:45:00",1204,1648,1739,1843,2610,2823,2872,1878,1933,2004,2728,2720,2843
"2022-10-31 01:00:00",1205,1648,1739,1844,2611,2824,2872,1878,1932,2004,2727,2720,2843
"2022-10-31 01:15:00",1206,1648,1739,1843,2610,2825,2872,1878,1932,2004,2727,2721,2843
"2022-10-31 01:30:00",1207,1648,1739,1843,2610,2824,2873,1878,1932,2004,2728,2721,2843
"2022-10-31 01:45:00",1208,1648,1739,1843,2610,2825,2873,1878,1932,2004,2727,2721,2844
"2022-10-31 02:00:00",1209,1648,1739,1843,2610,2823,2873,1878,1932,2004,2727,2720,2844
"2022-10-31 02:15:00",1210,1648,1739,1844,2609,2824,2872,1878,1932,2004,2727,2721,2843
"2022-10-31 02:30:00",1211,1648,1739,1844,2611,2824,2873,1878,1932,2004,2727,2721,2842
"2022-10-31 02:45:00",1212,1648,1739,1844,2611,2824,2872,1878,1932,2004,2727,2721,2843
"2022-10-31 03:00:00",1213,1648,1739,1844,2611,2824,2873,1878,1932,2004,2727,2720,2844
"2022-10-31 03:15:00",1214,1648,1738,1844,2611,2825,2873,1878,1932,2004,2728,2720,2843
"2022-10-31 03:30:00",1215,1648,1739,1844,2611,2824,2871,1878,1932,2004,2727,2720,2844
"2022-10-31 03:45:00",1216,1648,1738,1843,2609,2824,2872,1877,1932,2004,2727,2720,2844
"2022-10-31 04:00:00",1217,1648,1739,1843,2610,2825,2873,1877,1932,2004,2727,2720,2842
"2022-10-31 04:15:00",1218,1648,1739,1844,2611,2825,2872,1877,1932,2004,2728,2721,2842
"2022-10-31 04:30:00",1219,1648,1739,1843,2611,2825,2872,1877,1932,2004,2728,2721,2843
"2022-10-31 04:45:00",1220,1648,1738,1843,2610,2826,2873,1877,1932,2004,2727,2721,2843
"2022-10-31 05:00:00",1221,1648,1738,1843,2611,2824,2872,1877,1932,2004,2727,2722,2843
"2022-10-31 05:15:00",1222,1648,1738,1844,2610,2824,2872,1877,1932,2004,2728,2721,2843
"2022-10-31 05:30:00",1223,1648,1738,1844,2611,2824,2871,1877,1932,2004,2727,2720,2843
"2022-10-31 05:45:00",1224,1648,1738,1843,2610,2824,2872,1877,1932,2004,2727,2721,2845
"2022-10-31 06:00:00",1225,1647,1739,1844,2610,2824,2872,1877,1932,2004,2728,2721,2843
"2022-10-31 06:15:00",1226,1648,1739,1844,2611,2824,2872,1877,1932,2004,2727,2720,2843
"2022-10-31 06:30:00",1227,1647,1738,1844,2611,2825,2873,1877,1932,2004,2728,2722,2845
"2022-10-31 06:45:00",1228,1647,1738,1843,2610,2824,2872,1877,1932,2004,2727,2720,2843
"2022-10-31 07:00:00",1229,1647,1738,1843,2610,2824,2873,1877,1932,2004,2727,2721,2844
"2022-10-31 07:15:00",1230,1648,1738,1843,2611,2825,2872,1878,1932,2004,2728,2721,2842
"2022-10-31 07:30:00",1231,1648,1738,1844,2611,2824,2871,1878,1932,2004,2727,2719,2843
